reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ea37d592-8de8-4758-8155-3099a33286cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Berat banget aplikasi lu, udh kek main genshin, fitur apapun yg ga guna hapus aj, buat di aplikasi baru atau optimalin lah. Tolong tambahin mode gelap, dan pas chat sama si Vero, chat"" sebelumnya sering hilang pas relog, harus ngulang lagi dari awal, dan saat beli paket harus ngerefresh home page berkali kali agar paket yang di beli tampil, stamp premium gk aktif padahal udh beli paket dengan nominal tertentu. Ini masalah di gw yak",2,497,8.6.2,2025-01-13 06:04:10,"Hai, Kak Beethoven. Makasih ya atas review yang diberikan. Kami sangat mengapresiasi hal tersebut demi peningkatan kualitas produk dan layanan Telkomsel kedepannya. Have a nice day Kak :) -Sekar",2024-08-19 14:02:14,8.6.2
d1078e19-0029-4240-9568-5f9f44a1ed8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kacau aplikasinya. force close terus, padahal hp mumpuni, xiaomi 11 t pro. hapus data login lagi tetep aja sering error. menu menu2nya sering error. knpa ga melanjutkan aplikasi my indihome yg dulu aja. sangat nyaman dan ga ribet.",2,11,8.6.2,2025-01-16 22:13:54,,,8.6.2
5f5de09e-6115-425e-a8fa-8f0d0d263fd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sering delay saat cek sisa kouta keseluruhan atau kadang ada kesalahan yang dimana di notifikasi tersisa 500MB lagi tapi saat di cek lewat aplikasi masih banyak yang tersisa, selain itu data sisa kouta pun sepertinya bermasalah minggu terakhir kouta saya sisa 2GB lebih dan saya sering menggunakannya, tapi saat di cek lagi dan lagi sisa kouta saya masih di 2GB, dan setelah beberapa hari tiba-tiba ada notifikasi bahwa kouta sudah habis, tolong diperbaiki lagi🙏",2,6,8.6.2,2025-01-17 11:04:43,,,8.6.2
c1ccbc12-facd-4d82-928a-ce576b73daf9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi paling ga beres smapah! Fitur pengaduan, lainnya kalau di klik selalu tulisan terjadi gangguan coba lagi, terus di klik terus ga bisa, giliran beli paket bisa. Fitur indihome. Pembayaran harus dari indico pihak ketiga, pembayaran tagihan up sampai 10rb, tdk ada cara bayar lain, dipaksa untuk pakai vendor sendiri. Pdhl tinggal bayar dari indihome, tp dipersulit dgn ada pihak ke 3. Pengaduan indihome tdk jelas lewat mana, jadi malas lapor karna aplikasi ini tdk layak pakai",1,8,8.6.2,2025-01-17 20:56:33,,,8.6.2
3e33672f-5767-4dd5-b315-6ce0945ea67e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya berguna saat membeli paket internet dengan promo yang ada. Sangat di sayangkan, akhir - akhir ini pulsa saya sering terpotong tanpa sebab (padahal saya tidak menggunakan NSP dan kaitan berlangganan lainnya). Adanya fitur ""Tanya Vero"" dan ""Jaga Pulsa"" nyatanya tidak memberikan solusi dan hasil yang tidak efektif. Apakah aplikasi ini ada biaya pemeliharaan akun atau sebagainya?",4,20,8.6.2,2025-01-12 10:42:07,,,8.6.2
5d41c3c3-7239-4581-aa4b-15d7491d0ccf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk berat fc, semua layanan dimasukin semua kedalam apk gmna gk berat, harus re instal ulang klo gk mau fc, ribet!! utamakan kenyamanan pengguna! bukan malah nambahan yg gk jelas dalam aplikasi!!",1,41,8.6.2,2025-01-12 11:41:17,,,8.6.2
6f189548-2d65-424a-9ddb-e9f6c18d5177,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi bagus,,tp knp sering bug dan sering bnget minta update trus seminggu 1x update,pernah 2x sminggu,,maaf bintangnya berkurang,,klau bisa jngan sering update,dulu bintang 5 ,enak gak sering bug,gak sering update,,makin kesini bikin bingung",3,28,8.6.2,2025-01-10 02:12:49,,,8.6.2
44276689-de9e-41c8-8543-98e517c12a35,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi buat beli paketan, tapi untuk buka aplikasinya sendiri sangat berat. Butuh jaringan yang bagus baru bisa kebuka itupun loadingnya tetap lama. tolong perbaiki aplikasinya biar bisa diakses menggunakan jaringan yang busuk",1,28,8.6.2,2025-01-15 09:58:15,"Hai Kak Brianda. Mohon maaf untuk ketidaknyamanannya ya, apabila aplikasi MyTelkomsel terlalu berat di handphone kakak, silakan coba unduh MyTelkomsel Basic. Aplikasi ini sudah tersedia di PlayStore. Apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. -Sekar",2025-01-15 11:57:01,8.6.2
b7a20c43-a5a8-4167-9566-4b3dcdb36573,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sumpah kecewa dengan my Telkomsel..... Nyesal jadi pengguna my Telkomsel Transfer pulsa muncul notifikasi sedang gangguan namun pulsa saya sudah terpotong dan notifikasi nya tidak ada transaksi berhasil.jadi bagaimana mana saya mau screenshot bukti berhasil untuk di kirim ke orang.. begitu chat Veronika berbelit2..terus di lanjutkan ke customer service yang nggak berguna agen terhubung 1kali respon pun tidak ada... parah parah kalau nggak ada bintang ini nggak ku kasih bintang ini,1,2,8.6.2,2025-01-17 19:01:35,,,8.6.2
793751ec-ffec-4804-9fd8-3a96f434451c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini buruk sekali, saat ingin membeli paket data selalu saja gangguan sistem,padahal setiap konsumen membayar dengan harga yang sesuai namun ini kualitas yang di dapat, selalu saja gangguan sistem yang jadi masalah tidak ada perbaikan yang signifikan, sangat mengecewakan, dan yang lebih lucu adalah entah itu developer/costumer service yang membaca komentar ini tidak pernah membalas/memberi solusi mereka hanya membalas komentar yang menguntungkan/positif bagi mereka sendiri",1,3,8.6.2,2025-01-18 00:50:13,"Hai Kak Darmawan. Mohon maaf untuk ketidaknyamanannya. Untuk kendala aktivasi paket, Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-18 09:40:28,8.6.2
cab9984b-89d6-417c-8529-4424ba10535a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Penampilan ui yg sangat elegan,tetapi juga dengan optimisasi yg ampas Kekurangan dari apl ini yg harus di perbaiki,demi kenyamanan pengguna -saat ingin mengisi paket data munculnya lama,yg ada malahan blank putih doang -kadang saat di pencet tidak ada respon apa2",2,8,8.4.2,2025-01-01 08:41:13,,,8.4.2
cf33026f-3aad-494a-9660-92102aeee265,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Update versi 8.6.2 bukannya memperbaiki bug, malah nambah promo. Aplikasinya saja tidak bisa di klik apa². Semoga bisa lebih baik, terutama mengenai koneksi jaringan internet. Agar diperhatikan luas area jangkauan seperti yg dipromokan/diiklankan, karna makin hari makin menurun kualitas jaringannya. Sedikit kecewa karena sy pengguna telkomsel sejak lama.",1,7,8.6.2,2025-01-11 08:51:06,"Hai Kak Yoga. Mohon maaf untuk ketidaknyamanannya. Untuk kendala akses aplikasi MyTelkomsel, Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-11 12:24:18,8.6.2
c89d0412-bd67-4736-9470-1fb3d05027ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nah gitu donk,ini udah sedikit lebih lumayan lagi dari pada update yang sebelum-sebelum nya,ini lebih sedikit ringan lagi. Jangan seperti kemarin balas ulasan saya,Malah Di suruh install apk mytelkomsel lite, bukan hp saya yang ga bisa pakai mytelkomsel lagi,tapi ya emang update nya aja yang banyak bug,Kalau emang hp saya yang ga bisa pakai mytelkomsel lagi, pasti google udah bilang hp tidak kompatibel lagi lah, google pun tau itu,pasti otomatis terdeteksi tidak kompatibel lagi.🤣",4,6,8.6.2,2025-01-14 21:13:32,,,8.6.2
a969e4f5-09d9-402a-a65c-f1a537eec808,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaringan Telkomsel makin kesini makin memburuk karna saat sedang bermain game, streaming video dan browsing jaringan nya sering banget terputus sehingga bikin tidak nyaman. Perbaiki lagi untuk konektivitas jaringan internet nya jangan hanya mencari keuntungan saja dari orang yang membeli produk seperti kuota dll nya. Kalo caranya seperti itu terus yang ada bikin pelanggan Telkomsel akan hilang satu persatu. TINGKATKAN JARINGAN INTERNET NYA!!",1,8,8.6.2,2025-01-13 00:08:09,"Hai Kak Kiki. Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone Kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-13 08:25:37,8.6.2
03737230-0021-4453-b767-d51186392ee2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"amit amit, tiap mau beli kuota, aplikasi selalu ngefreeze ga bisa disentuh...harus di uninstall dulu baru download lagi biar bisa dipakai, skrg mau beli kuota lagi, d coba cara yang sama tpi tetap ga bisa, ngestuck freeze gabisa disentuh, buat kalian yang mau beli kuota murah dari aplikasi sy sarankan langsung ketik aja *888*15# dari pada menuhin memori mending hapus saja aplikasi ini, tidak berguna!",1,30,8.6.2,2025-01-09 12:36:55,,,8.6.2
1035818a-21ca-4fba-bcf3-a59965af7855,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kinerja aplikasi akhir akhir ini, cukup mengecewakan tidak bisa berfungsi secara baik tampilan loading cukup lama dan menu pembayaran tidak bisa diakses untuk pelanggan pascabayar sedangkan juga mengakses aplikasi lain juga lancar ,tidak ada kendala dari sinyal hp saya .mohon diperhatikan dan diperbaiki ,terima kasih",2,1,8.6.2,2025-01-17 19:05:45,,,8.6.2
fb025570-90f7-4488-b8ed-15e533a7a74a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pulsa nya suka kepotong sendiri padahal saya sudah mengunakan fitur jaga pulsa, nggak papa klo pulsa nya hilang cuma sekali tp ini udah beberapa kali. Pas main game juga jaringannya suka nge lag. Jadi aplikasi nya di tinggkatin lagi",1,9,8.6.2,2025-01-14 11:19:13,,,8.6.2
2b16ccb2-28cd-4872-afb8-11a244613a34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Makin kesini makin kesana aplikasinya banyak bug setelah update.. - Aplikasi My Indihome dihilangkan & digabung ke aplikasi My Telkomsel untuk pembayaran tagihan melalui aplikasi malah tertulis ""Oops, halaman tidak ditemukan"" kan konyol. Kalau emang gak bisa diakses kenapa dijadikan satu aplikasi, HARUSNYA benerin dulu bugnya baru nanti kalau udah fix barulah aplikasi Indihome di hilangkan. Terima kasih Telkomsel 20 tahun saya sudah gunakan layananmu. Sekarang saatnya untuk ganti layanan. 👎👎👎",1,4,8.6.2,2025-01-12 22:29:28,,,8.6.2
a66b29ea-6bde-4f91-9b7f-2d45d631acaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya komplain buat game yang di dalam aplikasi, untuk mengumpulkan stamp game Hub, banyak game yang mengalami bug yang mengganggu banget buat kami sebagian pengguna.. Tolong kalau bikin game bug nya diatasi",3,1,8.6.2,2025-01-15 11:24:50,,,8.6.2
bdcf6cf5-1907-42f6-982f-62afdb7aff34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tambah kesini tambah parah aja ini aplikasi. Gak bisa di buka sekalinya bisa juga muter nya minta ampun bisa di tinggal tidur dulu. Sedangkan kalau di arahkan ke pengaduan jawaban hanya bisa ( mohon maaf ka atas ketidak nyamanan nya 🤦🏻 ),2,16,8.6.2,2025-01-15 20:22:08,"Hai, Kak. Maaf ya jadi gak nyaman. Mengenai kendala koneksi tidak stabil. Agar mimin bisa bantu Kakak lebih optimal, Tolong hubungi Mimin melalui fitur bantuan di aplikasi MyTelkomsel, atau kirim email ke cs@telkomsel.com, Twitter @Telkomsel, Facebook Messenger 'Telkomsel', atau WhatsApp Telkomsel Virtual Asisten. Makasih :) -Micha",2022-05-08 15:45:35,8.6.2
33a55b8c-e62f-4cb7-857f-247aa4554255,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah 3 bulan terkahir ini kenapa jaringan Telkomsel buruk sekali , padahal saya dikota besar , masak buka aplikasi tidak terhubung dengan server, emang servernya mati ,nggak kan, hp saya juga RAM nya besar tolong lah saya beli paketan ini mahal² ,chat VERONIKA di aplikasi untuk di riset jaringan ,malah hilang jaringan nya nggak balik², hrus mematikan hp dlu Bru muncul Minta tolong untuk ditingkatkan lagi , Nanti saya rubah penilaianya , kalo memang sudah normal lagi jaringan nya . terimakasih",1,6,8.6.2,2025-01-15 13:56:11,"Hai Kak Josan, Mohon maaf untuk ketidaknyamanannya, silakan coba restart handphone kakak. Apabila masih terdapat kendala silakan hubungi kami di DM Instagram @telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Edo",2024-12-03 19:04:11,8.6.2
56182fcf-5720-4d86-920c-7abaf9b1b291,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Telkomsel sangat luar biasa memperbaiki aplikasinya, hampir setiap bulan melakukan update. Untungnya fitur2 seperti bug dan aplikasi tidak berjalan sama sekali tetap dipertahankan. Direktur Telkomsel, terimakasih. Mungkin bapak sedang sibuk untuk bisa membaca ulasan saya, tapi perusahaan bapak sangat memuaskan memberi pelayanan.",1,14,8.6.2,2025-01-15 23:46:26,"Halo, Kak simon. Mohon maaf ya kalau ada yang bikin Kakak ga nyaman. Agar Mimin bisa bantu Kakak lebih optimal, tolong hubungi Mimin melalui fitur bantuan di aplikasi MyTelkomsel, DM Twitter @telkomsel, atau email ke cs@telkomsel.co.id. Mimin tunggu ya Kak, makasii :) -Arno",2020-09-29 23:56:34,8.6.2
79126c03-7844-4234-b395-6b3f9b13de52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi bug, banyak masalah, tidak bisa masuk, harus download ulang mulu. Balikin pulsa ane tiba-tiba hilang padahal kuota banyak. Pelit ke pelanggan lagi harga dinaikin mlu sinyal error. Ga ridho ampe akhirat Dasar!😡",1,14,8.6.2,2025-01-15 14:25:55,,,8.6.2
6ee0dd86-f81a-435e-86ea-81031bf76ac3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Anda aplikasi untuk penyedia jasa seluler atau pinjol? masa harus verifikasi dengan selfie beserta ktp. Dan lagi database sebelumnya hilang, bug dan error aplikasi saat memasukan no indihome. Minta tolong untuk pengembangan diperbaiki dengan benar",1,2,8.6.2,2025-01-12 03:34:28,Hai Kak Teguh. Mohon maaf untuk ketidaknyamanannya. Untuk kendalanya Kakak bisa langsung menghubungi kami di DM Instagram @Telkomsel atau hubungi kami di tsel.id/chatva. Semoga membantu. :) -Sekar,2025-01-12 08:02:11,8.6.2
9c162e4a-90b6-48d3-9e62-ae2c6523e217,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bug anjirr, masa kartu saya gk bisa login ke apk ini. Saya coba yg Telkomsel basic bisa. Tapi di apk yg ini dibilang belum registrasi padahal nomer saya sudah terpakai dari saya smp sampai sekarang umur 26+ kan lawak kalo blm terregistrasi yak",1,2,8.6.2,2025-01-12 02:35:53,"Hai Kak Dandi. Mohon maaf untuk ketidaknyamanannya ya, silakan coba cara berikut ya Kak:
1. Clear cache aplikasi
2. Force close aplikasi
lalu coba login kembali, apabila masih mengalami kendala, silakan hubungi kami melalui DM Instagram @Telkomsel atau chat di tsel.id/chatva. Semoga membantu. :) -Sekar",2025-01-12 08:57:44,8.6.2
40c10e18-3a7c-4c53-808a-8a198335d9e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keseringan eror aplikasinya,untuk membuka aplikasinya sendiri kadang gak bisa,jikalaupun bisa di tampilan awan ada roda muter"",padahal untuk kecepatan jaringannya sendri kenceng di buat nonton youtube.",4,5,8.6.2,2025-01-12 10:23:37,,,8.6.2
